point,waveType,dacVoltage,pulse,rawSensor1,rawSensor2,sensor1,sensor2,voltage1,voltage2,gasType,ppm
9,0,3.3,255,41953,8562,41953,8562,5.24423,1.07025,NH3,13.81
10,0,3.3,255,44506,9083,44506,9083,5.56336,1.13538,NH3,15.24
11,0,3.3,255,46667,9524,46667,9524,5.83345,1.1905,NH3,16.45
12,0,3.3,255,48828,9964,48828,9964,6.10354,1.24562,NH3,17.65
13,0,3.3,255,50484,10303,50484,10303,6.31061,1.28788,NH3,18.58
14,0,3.3,255,52581,10730,52581,10730,6.57271,1.34137,NH3,19.75
15,0,3.3,255,54537,11130,54537,11130,6.81713,1.39125,NH3,20.84
16,0,3.3,255,56374,11505,56374,11505,7.04684,1.43813,NH3,21.87
17,0,3.3,255,57668,11769,57668,11769,7.20854,1.47113,NH3,22.59
18,0,3.3,255,59393,12121,59393,12121,7.42414,1.51513,NH3,23.56
19,0,3.3,255,61059,12461,61059,12461,7.63239,1.55763,NH3,24.49
20,0,3.3,255,62665,12788,62665,12788,7.83324,1.59862,NH3,25.39
21,0,3.3,255,64204,13102,64204,13102,8.02556,1.63787,NH3,26.25
22,0,3.3,255,65664,13400,65664,13400,8.20809,1.67512,NH3,27.06
23,0,3.3,255,67100,13694,67100,13694,8.38758,1.71175,NH3,27.87
24,0,3.3,255,68428,13964,68428,13964,8.55354,1.74562,NH3,28.61
25,0,3.3,255,69707,14226,69707,14226,8.71343,1.77825,NH3,29.32
26,0,3.3,255,70873,14464,70873,14464,8.8592,1.808,NH3,29.97
27,0,3.3,255,72054,14705,72054,14705,9.00684,1.83813,NH3,30.63
28,0,3.3,255,73191,14936,73191,14936,9.14889,1.86712,NH3,31.27
29,0,3.3,255,74244,15152,74244,15152,9.2806,1.894,NH3,31.86
30,0,3.3,255,75249,15356,75249,15356,9.40614,1.91962,NH3,32.42
31,0,3.3,255,76214,15554,76214,15554,9.52683,1.94425,NH3,32.96
32,0,3.3,255,77091,15733,77091,15733,9.63649,1.96663,NH3,33.45
33,0,3.3,255,77963,15910,77963,15910,9.74546,1.98887,NH3,33.94
34,0,3.3,255,78801,16082,78801,16082,9.85023,2.01025,NH3,34.41
35,0,3.3,255,79546,16234,79546,16234,9.94333,2.02925,NH3,34.82
36,0,3.3,255,80139,16355,80139,16355,10.01746,2.04438,NH3,35.15
37,0,3.3,255,80982,16527,80982,16527,10.12281,2.06588,NH3,35.62
38,0,3.3,255,81526,16638,81526,16638,10.19078,2.07975,NH3,35.93
39,0,3.3,255,82158,16766,82158,16766,10.26976,2.09587,NH3,36.28
40,0,3.3,255,82755,16888,82755,16888,10.34449,2.11112,NH3,36.62
41,0,3.3,255,83319,17004,83319,17004,10.41495,2.1255,NH3,36.93
42,0,3.3,255,83829,17108,83829,17108,10.47865,2.1385,NH3,37.22
43,0,3.3,255,84309,17206,84309,17206,10.53868,2.15075,NH3,37.48
44,0,3.3,255,84760,17298,84760,17298,10.59502,2.16225,NH3,37.74
45,0,3.3,255,85215,17390,85215,17390,10.65196,2.17387,NH3,37.99
46,0,3.3,255,85637,17477,85637,17477,10.70469,2.18463,NH3,38.23
47,0,3.3,255,86044,17560,86044,17560,10.7555,2.195,NH3,38.45
48,0,3.3,255,86401,17632,86401,17632,10.80019,2.20412,NH3,38.65
49,0,3.3,255,86754,17704,86754,17704,10.84429,2.21312,NH3,38.85
50,0,3.3,255,87067,17768,87067,17768,10.88349,2.22112,NH3,39.03
51,0,3.3,255,87440,17844,87440,17844,10.93004,2.23062,NH3,39.23
52,0,3.3,255,87719,17902,87719,17902,10.96498,2.23775,NH3,39.39
53,0,3.3,255,87910,17940,87910,17940,10.98884,2.24262,NH3,39.5
54,0,3.3,255,88205,18001,88205,18001,11.02564,2.25013,NH3,39.66
55,0,3.3,255,88479,18056,88479,18056,11.05989,2.25712,NH3,39.81
56,0,3.3,255,88704,18103,88704,18103,11.08811,2.26288,NH3,39.94
57,0,3.3,255,88930,18149,88930,18149,11.11629,2.26863,NH3,40.07
58,0,3.3,255,89042,18172,89042,18172,11.13035,2.2715,NH3,40.13
59,0,3.3,255,89268,18218,89268,18218,11.15853,2.27725,NH3,40.26
60,0,3.3,255,89464,18258,89464,18258,11.18303,2.28225,NH3,40.37
61,0,3.3,255,89762,18318,89762,18318,11.22036,2.28987,NH3,40.53
62,0,3.3,255,89895,18346,89895,18346,11.23693,2.29325,NH3,40.61
63,0,3.3,255,89969,18361,89969,18361,11.24614,2.29513,NH3,40.65
64,0,3.3,255,90027,18373,90027,18373,11.25349,2.29663,NH3,40.68
65,0,3.3,255,90243,18417,90243,18417,11.28044,2.30213,NH3,40.8
66,0,3.3,255,90316,18432,90316,18432,11.2896,2.304,NH3,40.84
67,0,3.3,255,90478,18464,90478,18464,11.30979,2.30812,NH3,40.93
68,0,3.3,255,90546,18478,90546,18478,11.31836,2.30987,NH3,40.97
69,0,3.3,255,90517,18472,90517,18472,11.31469,2.30912,NH3,40.95
70,0,3.3,255,90821,18535,90821,18535,11.35271,2.31688,NH3,41.12
71,0,3.3,255,90889,18548,90889,18548,11.36124,2.31862,NH3,41.16
72,0,3.3,255,90895,18550,90895,18550,11.36188,2.31875,NH3,41.17
73,0,3.3,255,91032,18578,91032,18578,11.37903,2.32225,NH3,41.24
74,0,3.3,255,91115,18594,91115,18594,11.38941,2.32437,NH3,41.29
75,0,3.3,255,91174,18606,91174,18606,11.39676,2.32587,NH3,41.32
76,0,3.3,255,91130,18598,91130,18598,11.39128,2.32475,NH3,41.3
77,0,3.3,255,91194,18611,91194,18611,11.39926,2.32638,NH3,41.33
78,0,3.3,255,91277,18628,91277,18628,11.40965,2.3285,NH3,41.38
79,0,3.3,255,91321,18637,91321,18637,11.41519,2.32963,NH3,41.4
80,0,3.3,255,91360,18644,91360,18644,11.42004,2.33062,NH3,41.43
81,0,3.3,255,91330,18638,91330,18638,11.41636,2.32987,NH3,41.41
82,0,3.3,255,91394,18652,91394,18652,11.42435,2.3315,NH3,41.44
83,0,3.3,255,91428,18658,91428,18658,11.42861,2.33237,NH3,41.46
84,0,3.3,255,91448,18663,91448,18663,11.43111,2.33288,NH3,41.47
85,0,3.3,255,91492,18672,91492,18672,11.4366,2.334,NH3,41.5
86,0,3.3,255,91517,18676,91517,18676,11.43964,2.33462,NH3,41.51
87,0,3.3,255,91566,18687,91566,18687,11.44581,2.33588,NH3,41.54
88,0,3.3,255,91546,18682,91546,18682,11.44331,2.33537,NH3,41.53
89,0,3.3,255,91576,18689,91576,18689,11.44704,2.33613,NH3,41.55
90,0,3.3,255,91556,18684,91556,18684,11.44454,2.33562,NH3,41.53
91,0,3.3,255,91620,18698,91620,18698,11.45253,2.33725,NH3,41.57
92,0,3.3,255,91600,18694,91600,18694,11.45008,2.33675,NH3,41.56
93,0,3.3,255,91620,18698,91620,18698,11.45253,2.33725,NH3,41.57
94,0,3.3,255,91649,18704,91649,18704,11.4562,2.338,NH3,41.59
95,0,3.3,255,91639,18702,91639,18702,11.45498,2.33775,NH3,41.58
96,0,3.3,255,91595,18693,91595,18693,11.44949,2.33663,NH3,41.56
97,0,3.3,255,91610,18696,91610,18696,11.4513,2.337,NH3,41.56
98,0,3.3,255,91605,18695,91605,18695,11.45071,2.33688,NH3,41.56
99,0,3.3,255,91590,18692,91590,18692,11.44885,2.3365,NH3,41.55
100,0,3.3,255,91585,18690,91585,18690,11.44821,2.33637,NH3,41.55
101,0,3.3,255,91590,18692,91590,18692,11.44885,2.3365,NH3,41.55
102,0,3.3,255,91537,18681,91537,18681,11.44214,2.33513,NH3,41.52
103,0,3.3,255,91532,18680,91532,18680,11.4415,2.335,NH3,41.52
104,0,3.3,255,91532,18680,91532,18680,11.4415,2.335,NH3,41.52
105,0,3.3,255,91537,18681,91537,18681,11.44214,2.33513,NH3,41.52
106,0,3.3,255,91526,18678,91526,18678,11.44086,2.33487,NH3,41.52
107,0,3.3,255,91522,18678,91522,18678,11.44028,2.33475,NH3,41.52
108,0,3.3,255,91532,18680,91532,18680,11.4415,2.335,NH3,41.52
109,0,3.3,255,91497,18672,91497,18672,11.43719,2.33412,NH3,41.5
110,0,3.3,255,91497,18672,91497,18672,11.43719,2.33412,NH3,41.5
111,0,3.3,255,91487,18670,91487,18670,11.43596,2.33387,NH3,41.5
112,0,3.3,255,91458,18664,91458,18664,11.43229,2.33312,NH3,41.48
113,0,3.3,255,91458,18664,91458,18664,11.43229,2.33312,NH3,41.48
114,0,3.3,255,91443,18662,91443,18662,11.43047,2.33275,NH3,41.47
115,0,3.3,255,91434,18660,91434,18660,11.42925,2.3325,NH3,41.47
116,0,3.3,255,91419,18657,91419,18657,11.42744,2.33213,NH3,41.46
117,0,3.3,255,91399,18652,91399,18652,11.42494,2.33162,NH3,41.45
118,0,3.3,255,91394,18652,91394,18652,11.42435,2.3315,NH3,41.44
119,0,3.3,255,91336,18640,91336,18640,11.417,2.33,NH3,41.41
120,0,3.3,255,91316,18636,91316,18636,11.41455,2.3295,NH3,41.4
121,0,3.3,255,91311,18635,91311,18635,11.41396,2.32938,NH3,41.4
122,0,3.3,255,91292,18631,91292,18631,11.41151,2.32888,NH3,41.39
123,0,3.3,255,91277,18628,91277,18628,11.40965,2.3285,NH3,41.38
124,0,3.3,255,91277,18628,91277,18628,11.40965,2.3285,NH3,41.38
125,0,0.0,0,106702,21776,106702,21776,13.3378,2.722,NH3,50.0
126,0,0.0,0,104566,21340,104566,21340,13.07075,2.6675,NH3,48.81
127,0,0.0,0,101782,20772,101782,20772,12.72285,2.5965,NH3,47.25
128,0,0.0,0,99038,20212,99038,20212,12.37985,2.5265,NH3,45.72
129,0,0.0,0,96383,19670,96383,19670,12.04788,2.45875,NH3,44.23
130,0,0.0,0,93780,19138,93780,19138,11.72261,2.39237,NH3,42.78
131,0,0.0,0,91277,18628,91277,18628,11.40965,2.3285,NH3,41.38
132,0,0.0,0,88890,18140,88890,18140,11.11134,2.26762,NH3,40.04
133,0,0.0,0,86558,17664,86558,17664,10.81979,2.20812,NH3,38.74
134,0,0.0,0,84299,17204,84299,17204,10.53745,2.1505,NH3,37.48
135,0,0.0,0,82119,16759,82119,16759,10.26491,2.09488,NH3,36.26
136,0,0.0,0,80046,16335,80046,16335,10.0058,2.042,NH3,35.1
137,0,0.0,0,77998,15918,77998,15918,9.74977,1.98975,NH3,33.96
138,0,0.0,0,76072,15525,76072,15525,9.50909,1.94063,NH3,32.88
139,0,0.0,0,74186,15140,74186,15140,9.27325,1.8925,NH3,31.83
140,0,0.0,0,72382,14772,72382,14772,9.04785,1.8465,NH3,30.82
141,0,0.0,0,70653,14419,70653,14419,8.83166,1.80238,NH3,29.85
142,0,0.0,0,68977,14076,68977,14076,8.62214,1.75962,NH3,28.91
143,0,0.0,0,67360,13746,67360,13746,8.42001,1.71837,NH3,28.01
144,0,0.0,0,65816,13432,65816,13432,8.2271,1.679,NH3,27.15
145,0,0.0,0,64342,13131,64342,13131,8.04276,1.64138,NH3,26.32
146,0,0.0,0,62920,12840,62920,12840,7.86509,1.60512,NH3,25.53
147,0,0.0,0,61529,12557,61529,12557,7.69119,1.56963,NH3,24.75
148,0,0.0,0,60230,12292,60230,12292,7.52885,1.5365,NH3,24.03
149,0,0.0,0,58976,12036,58976,12036,7.37205,1.5045,NH3,23.33
150,0,0.0,0,57751,11786,57751,11786,7.21893,1.47325,NH3,22.64
151,0,0.0,0,56575,11546,56575,11546,7.07193,1.44325,NH3,21.98
152,0,0.0,0,55477,11322,55477,11322,6.93473,1.41525,NH3,21.37
153,0,0.0,0,54380,11098,54380,11098,6.79753,1.38725,NH3,20.76
154,0,0.0,0,53331,10884,53331,10884,6.66645,1.3605,NH3,20.17
155,0,0.0,0,52327,10679,52327,10679,6.54091,1.33488,NH3,19.61
156,0,0.0,0,51376,10484,51376,10484,6.42204,1.31062,NH3,19.08
157,0,0.0,0,50426,10291,50426,10291,6.30326,1.28638,NH3,18.55
158,0,0.0,0,49509,10104,49509,10104,6.1887,1.263,NH3,18.03
159,0,0.0,0,48661,9930,48661,9930,6.08271,1.24137,NH3,17.56
160,0,0.0,0,47828,9760,47828,9760,5.97859,1.22012,NH3,17.09
161,0,0.0,0,47005,9592,47005,9592,5.87569,1.19912,NH3,16.63
162,0,0.0,0,46270,9442,46270,9442,5.78381,1.18037,NH3,16.22
163,0,0.0,0,45501,9286,45501,9286,5.68768,1.16075,NH3,15.79
164,0,0.0,0,44829,9148,44829,9148,5.60374,1.14362,NH3,15.42
165,0,0.0,0,44119,9004,44119,9004,5.51495,1.1255,NH3,15.02
166,0,0.0,0,43472,8872,43472,8872,5.4341,1.109,NH3,14.66
167,0,0.0,0,42826,8740,42826,8740,5.35325,1.0925,NH3,14.3
168,0,0.0,0,42208,8614,42208,8614,5.27608,1.07675,NH3,13.95
169,0,0.0,0,41601,8490,41601,8490,5.20013,1.06125,NH3,13.61
170,0,0.0,0,41037,8375,41037,8375,5.12971,1.04688,NH3,13.3
171,0,0.0,0,40488,8262,40488,8262,5.06106,1.03287,NH3,12.99
172,0,0.0,0,39939,8150,39939,8150,4.99246,1.01887,NH3,12.69
173,0,0.0,0,39430,8047,39430,8047,4.92881,1.00588,NH3,12.4
174,0,0.0,0,38935,7946,38935,7946,4.86693,0.99325,NH3,12.12
175,0,0.0,0,38440,7844,38440,7844,4.80504,0.98062,NH3,11.85
176,0,0.0,0,37970,7749,37970,7749,4.74629,0.96863,NH3,11.58
177,0,0.0,0,37524,7658,37524,7658,4.69053,0.95725,NH3,11.34
178,0,0.0,0,37117,7575,37117,7575,4.63971,0.94688,NH3,11.11
179,0,0.0,0,36666,7483,36666,7483,4.58336,0.93538,NH3,10.86
180,0,0.0,0,36289,7406,36289,7406,4.53618,0.92575,NH3,10.65
181,0,0.0,0,35858,7318,35858,7318,4.48228,0.91475,NH3,10.4
182,0,0.0,0,35500,7245,35500,7245,4.43759,0.90563,NH3,10.2
183,0,0.0,0,35113,7166,35113,7166,4.38918,0.89575,NH3,9.99
184,0,0.0,0,34755,7092,34755,7092,4.34444,0.88662,NH3,9.79
185,0,0.0,0,34412,7023,34412,7023,4.30161,0.87788,NH3,9.6
186,0,0.0,0,34079,6955,34079,6955,4.25996,0.86938,NH3,9.41
187,0,0.0,0,33785,6895,33785,6895,4.22321,0.86188,NH3,9.25
188,0,0.0,0,33452,6826,33452,6826,4.18151,0.85337,NH3,9.06
189,0,0.0,0,33133,6762,33133,6762,4.14173,0.84525,NH3,8.88
190,0,0.0,0,32844,6703,32844,6703,4.10561,0.83788,NH3,8.72
191,0,0.0,0,32545,6642,32545,6642,4.06823,0.83025,NH3,8.55
192,0,0.0,0,32291,6590,32291,6590,4.03638,0.82375,NH3,8.41
193,0,0.0,0,32031,6536,32031,6536,4.00389,0.81712,NH3,8.27
194,0,0.0,0,31761,6482,31761,6482,3.97023,0.81025,NH3,8.11
195,0,0.0,0,31507,6430,31507,6430,3.93838,0.80375,NH3,7.97
196,0,0.0,0,31262,6380,31262,6380,3.90775,0.7975,NH3,7.84
197,0,0.0,0,31017,6330,31017,6330,3.87713,0.79125,NH3,7.7
198,0,0.0,0,30791,6284,30791,6284,3.84895,0.7855,NH3,7.57
199,0,0.0,0,30581,6241,30581,6241,3.82264,0.78013,NH3,7.45
200,0,0.0,0,30350,6194,30350,6194,3.79383,0.77425,NH3,7.33
201,0,0.0,0,30149,6153,30149,6153,3.76874,0.76913,NH3,7.21
202,0,0.0,0,29968,6116,29968,6116,3.74605,0.7645,NH3,7.11
203,0,0.0,0,29743,6070,29743,6070,3.71788,0.75875,NH3,6.99
204,0,0.0,0,29581,6036,29581,6036,3.69764,0.75462,NH3,6.9
205,0,0.0,0,29390,5998,29390,5998,3.67378,0.74975,NH3,6.79
206,0,0.0,0,29218,5963,29218,5963,3.65236,0.74538,NH3,6.69
207,0,0.0,0,29047,5928,29047,5928,3.6309,0.741,NH3,6.6
208,0,0.0,0,28875,5892,28875,5892,3.60944,0.73662,NH3,6.5
209,0,0.0,0,28699,5857,28699,5857,3.58744,0.73213,NH3,6.4
210,0,0.0,0,28547,5826,28547,5826,3.56842,0.72825,NH3,6.32
211,0,0.0,0,28400,5796,28400,5796,3.55005,0.7245,NH3,6.24
212,0,0.0,0,28258,5767,28258,5767,3.53231,0.72088,NH3,6.16
213,0,0.0,0,28111,5737,28111,5737,3.51394,0.71713,NH3,6.07
214,0,0.0,0,27974,5709,27974,5709,3.49679,0.71363,NH3,6.0
215,0,0.0,0,27846,5682,27846,5682,3.48081,0.71037,NH3,5.93
216,0,0.0,0,27719,5657,27719,5657,3.46494,0.70713,NH3,5.86
217,0,0.0,0,27586,5630,27586,5630,3.44837,0.70375,NH3,5.78
218,0,0.0,0,27479,5608,27479,5608,3.4349,0.701,NH3,5.72
219,0,0.0,0,27351,5582,27351,5582,3.41898,0.69775,NH3,5.65
220,0,0.0,0,27224,5556,27224,5556,3.40305,0.6945,NH3,5.58
221,0,0.0,0,27091,5528,27091,5528,3.38649,0.69112,NH3,5.5
222,0,0.0,0,27004,5511,27004,5511,3.37551,0.68888,NH3,5.46
223,0,0.0,0,26901,5490,26901,5490,3.36263,0.68625,NH3,5.4
224,0,0.0,0,26778,5464,26778,5464,3.34729,0.68312,NH3,5.33
225,0,0.0,0,26719,5453,26719,5453,3.33999,0.68163,NH3,5.3
226,0,0.0,0,26616,5432,26616,5432,3.3271,0.679,NH3,5.24
227,0,0.0,0,26494,5407,26494,5407,3.31181,0.67588,NH3,5.17
228,0,0.0,0,26435,5395,26435,5395,3.30446,0.67438,NH3,5.14
229,0,0.0,0,26327,5373,26327,5373,3.29099,0.67163,NH3,5.08
230,0,0.0,0,26244,5356,26244,5356,3.28055,0.6695,NH3,5.03
231,0,0.0,0,26161,5339,26161,5339,3.27016,0.66738,NH3,4.98
232,0,0.0,0,26097,5326,26097,5326,3.26218,0.66575,NH3,4.95
233,0,0.0,0,25999,5306,25999,5306,3.24993,0.66325,NH3,4.89
234,0,0.0,0,25921,5290,25921,5290,3.24013,0.66125,NH3,4.85
235,0,0.0,0,25857,5277,25857,5277,3.23219,0.65963,NH3,4.81
236,0,0.0,0,25783,5262,25783,5262,3.22297,0.65775,NH3,4.77
237,0,0.0,0,25730,5251,25730,5251,3.21626,0.65638,NH3,4.74
238,0,0.0,0,25656,5236,25656,5236,3.20705,0.6545,NH3,4.7
239,0,0.0,0,25568,5218,25568,5218,3.19603,0.65225,NH3,4.65
240,0,0.0,0,25514,5206,25514,5206,3.18926,0.65087,NH3,4.62
241,0,0.0,0,25435,5190,25435,5190,3.17946,0.64887,NH3,4.58
242,0,0.0,0,25387,5181,25387,5181,3.17339,0.64763,NH3,4.55
243,0,0.0,0,25323,5168,25323,5168,3.1654,0.646,NH3,4.52
244,0,0.0,0,25274,5158,25274,5158,3.15928,0.64475,NH3,4.49
245,0,0.0,0,25225,5148,25225,5148,3.15315,0.6435,NH3,4.46
246,0,0.0,0,25166,5136,25166,5136,3.1458,0.642,NH3,4.43
247,0,0.0,0,25122,5126,25122,5126,3.14026,0.64087,NH3,4.4
248,0,0.0,0,25058,5114,25058,5114,3.13233,0.63925,NH3,4.37
249,0,0.0,0,25024,5107,25024,5107,3.12806,0.63838,NH3,4.35
0,0,3.3,255,21496,4387,21496,4387,2.68706,0.54838,NH3,2.38
1,0,3.3,255,22981,4690,22981,4690,2.87263,0.58625,NH3,3.21
2,0,3.3,255,25230,5149,25230,5149,3.15379,0.64363,NH3,4.46
3,0,3.3,255,27577,5628,27577,5628,3.44715,0.7035,NH3,5.78
4,0,3.3,255,29988,6120,29988,6120,3.7485,0.765,NH3,7.12
5,0,3.3,255,32325,6597,32325,6597,4.04069,0.82463,NH3,8.43
6,0,3.3,255,34692,7080,34692,7080,4.3365,0.885,NH3,9.75
7,0,3.3,255,37000,7551,37000,7551,4.62501,0.94388,NH3,11.04
8,0,3.3,255,39337,8028,39337,8028,4.91715,1.0035,NH3,12.35
9,0,3.3,255,41610,8492,41610,8492,5.20135,1.0615,NH3,13.62
10,0,3.3,255,43830,8945,43830,8945,5.47884,1.11813,NH3,14.86
11,0,3.3,255,46035,9394,46035,9394,5.75441,1.17437,NH3,16.09
12,0,3.3,255,48162,9829,48162,9829,6.02029,1.22863,NH3,17.28
13,0,3.3,255,50229,10250,50229,10250,6.27871,1.28137,NH3,18.44
14,0,3.3,255,52268,10666,52268,10666,6.53351,1.33337,NH3,19.58
15,0,3.3,255,54223,11066,54223,11066,6.77793,1.38325,NH3,20.67
16,0,3.3,255,56163,11462,56163,11462,7.02048,1.43275,NH3,21.75
17,0,3.3,255,57942,11824,57942,11824,7.24279,1.47812,NH3,22.75
18,0,3.3,255,59686,12180,59686,12180,7.46084,1.52262,NH3,23.72
19,0,3.3,255,61377,12526,61377,12526,7.67218,1.56575,NH3,24.67
20,0,3.3,255,62974,12852,62974,12852,7.87185,1.6065,NH3,25.56
21,0,3.3,255,64523,13168,64523,13168,8.0654,1.646,NH3,26.43
22,0,3.3,255,65973,13464,65973,13464,8.2467,1.683,NH3,27.24
23,0,3.3,255,67384,13752,67384,13752,8.4231,1.719,NH3,28.02
24,0,3.3,255,68717,14024,68717,14024,8.5897,1.753,NH3,28.77
25,0,3.3,255,69996,14285,69996,14285,8.74959,1.78563,NH3,29.48
26,0,3.3,255,71211,14532,71211,14532,8.90144,1.81662,NH3,30.16
27,0,3.3,255,72368,14769,72368,14769,9.04604,1.84613,NH3,30.81
28,0,3.3,255,73480,14996,73480,14996,9.18505,1.8745,NH3,31.43
29,0,3.3,255,74519,15208,74519,15208,9.3149,1.901,NH3,32.01
30,0,3.3,255,75494,15407,75494,15407,9.43681,1.92588,NH3,32.56
31,0,3.3,255,76415,15595,76415,15595,9.55196,1.94938,NH3,33.07
32,0,3.3,255,77361,15788,77361,15788,9.67015,1.9735,NH3,33.6
33,0,3.3,255,78223,15964,78223,15964,9.77795,1.9955,NH3,34.08
34,0,3.3,255,78997,16122,78997,16122,9.87473,2.01525,NH3,34.52
35,0,3.3,255,79820,16290,79820,16290,9.97762,2.03625,NH3,34.98
36,0,3.3,255,80556,16440,80556,16440,10.0695,2.055,NH3,35.39
37,0,3.3,255,81212,16574,81212,16574,10.15158,2.07175,NH3,35.75
38,0,3.3,255,81903,16714,81903,16714,10.23791,2.08937,NH3,36.14
39,0,3.3,255,82476,16832,82476,16832,10.3096,2.104,NH3,36.46
40,0,3.3,255,83094,16958,83094,16958,10.38678,2.11975,NH3,36.81
41,0,3.3,255,83637,17068,83637,17068,10.45474,2.13362,NH3,37.11
42,0,3.3,255,84157,17175,84157,17175,10.51971,2.14688,NH3,37.4
43,0,3.3,255,84676,17280,84676,17280,10.58459,2.16012,NH3,37.69
44,0,3.3,255,85107,17368,85107,17368,10.63849,2.17112,NH3,37.93
45,0,3.3,255,85593,17468,85593,17468,10.69915,2.1835,NH3,38.2
46,0,3.3,255,85999,17550,85999,17550,10.74996,2.19387,NH3,38.43
47,0,3.3,255,86401,17632,86401,17632,10.80019,2.20412,NH3,38.65
48,0,3.3,255,86764,17707,86764,17707,10.84556,2.21338,NH3,38.86
49,0,3.3,255,87116,17778,87116,17778,10.88961,2.22237,NH3,39.05
50,0,3.3,255,87391,17835,87391,17835,10.92396,2.22938,NH3,39.21
51,0,3.3,255,87759,17910,87759,17910,10.96988,2.23875,NH3,39.41
52,0,3.3,255,88028,17964,88028,17964,11.00354,2.24562,NH3,39.56
53,0,3.3,255,88258,18012,88258,18012,11.03235,2.2515,NH3,39.69
54,0,3.3,255,88513,18064,88513,18064,11.0642,2.258,NH3,39.83
55,0,3.3,255,88778,18118,88778,18118,11.09727,2.26475,NH3,39.98
56,0,3.3,255,88998,18163,88998,18163,11.12486,2.27038,NH3,40.11
57,0,3.3,255,89229,18210,89229,18210,11.15363,2.27625,NH3,40.23
58,0,3.3,255,89454,18256,89454,18256,11.1818,2.282,NH3,40.36
59,0,3.3,255,89640,18294,89640,18294,11.20508,2.28675,NH3,40.46
60,0,3.3,255,89753,18317,89753,18317,11.21919,2.28963,NH3,40.53
61,0,3.3,255,89929,18353,89929,18353,11.24124,2.29413,NH3,40.63
62,0,3.3,255,90086,18385,90086,18385,11.26084,2.29813,NH3,40.71
63,0,3.3,255,90258,18420,90258,18420,11.28225,2.3025,NH3,40.81
64,0,3.3,255,90380,18445,90380,18445,11.29759,2.30563,NH3,40.88
65,0,3.3,255,90498,18469,90498,18469,11.31229,2.30863,NH3,40.94
66,0,3.3,255,90600,18490,90600,18490,11.32512,2.31125,NH3,41.0
67,0,3.3,255,90650,18500,90650,18500,11.33125,2.3125,NH3,41.03
68,0,3.3,255,90757,18522,90757,18522,11.34473,2.31525,NH3,41.09
69,0,3.3,255,90914,18554,90914,18554,11.36432,2.31925,NH3,41.18
70,0,3.3,255,91002,18572,91002,18572,11.37535,2.3215,NH3,41.23
71,0,3.3,255,91071,18586,91071,18586,11.38392,2.32325,NH3,41.26
72,0,3.3,255,91144,18600,91144,18600,11.39309,2.32512,NH3,41.3
73,0,3.3,255,91130,18598,91130,18598,11.39128,2.32475,NH3,41.3
74,0,3.3,255,91242,18620,91242,18620,11.40534,2.32762,NH3,41.36
75,0,3.3,255,91277,18628,91277,18628,11.40965,2.3285,NH3,41.38
76,0,3.3,255,91321,18637,91321,18637,11.41519,2.32963,NH3,41.4
77,0,3.3,255,91306,18634,91306,18634,11.41333,2.32925,NH3,41.4
78,0,3.3,255,91345,18642,91345,18642,11.41822,2.33025,NH3,41.42
79,0,3.3,255,91453,18664,91453,18664,11.4317,2.333,NH3,41.48
80,0,3.3,255,91463,18666,91463,18666,11.43293,2.33325,NH3,41.48
81,0,3.3,255,91497,18672,91497,18672,11.43719,2.33412,NH3,41.5
82,0,3.3,255,91463,18666,91463,18666,11.43293,2.33325,NH3,41.48
83,0,3.3,255,91497,18672,91497,18672,11.43719,2.33412,NH3,41.5
84,0,3.3,255,91595,18693,91595,18693,11.44949,2.33663,NH3,41.56
85,0,3.3,255,91610,18696,91610,18696,11.4513,2.337,NH3,41.56
86,0,3.3,255,91595,18693,91595,18693,11.44949,2.33663,NH3,41.56
87,0,3.3,255,91532,18680,91532,18680,11.4415,2.335,NH3,41.52
88,0,3.3,255,91566,18687,91566,18687,11.44581,2.33588,NH3,41.54
89,0,3.3,255,91635,18701,91635,18701,11.45439,2.33763,NH3,41.58
90,0,3.3,255,91639,18702,91639,18702,11.45498,2.33775,NH3,41.58
91,0,3.3,255,91635,18701,91635,18701,11.45439,2.33763,NH3,41.58
92,0,3.3,255,91620,18698,91620,18698,11.45253,2.33725,NH3,41.57
93,0,3.3,255,91546,18682,91546,18682,11.44331,2.33537,NH3,41.53
94,0,3.3,255,91576,18689,91576,18689,11.44704,2.33613,NH3,41.55
95,0,3.3,255,91600,18694,91600,18694,11.45008,2.33675,NH3,41.56
96,0,3.3,255,91688,18712,91688,18712,11.4611,2.339,NH3,41.61
97,0,3.3,255,91673,18708,91673,18708,11.45924,2.33862,NH3,41.6
98,0,3.3,255,91654,18704,91654,18704,11.45679,2.33812,NH3,41.59
99,0,3.3,255,91590,18692,91590,18692,11.44885,2.3365,NH3,41.55
100,0,3.3,255,91590,18692,91590,18692,11.44885,2.3365,NH3,41.55
101,0,3.3,255,91630,18700,91630,18700,11.45375,2.3375,NH3,41.58
102,0,3.3,255,91635,18701,91635,18701,11.45439,2.33763,NH3,41.58
103,0,3.3,255,91620,18698,91620,18698,11.45253,2.33725,NH3,41.57
104,0,3.3,255,91590,18692,91590,18692,11.44885,2.3365,NH3,41.55
105,0,3.3,255,91576,18689,91576,18689,11.44704,2.33613,NH3,41.55
106,0,3.3,255,91507,18675,91507,18675,11.43846,2.33438,NH3,41.51
107,0,3.3,255,91522,18678,91522,18678,11.44028,2.33475,NH3,41.52
